Geneid	control1	control2	control3	control4	necrosis1	necrosis2	necrosis3	necrosis4
FGSG_13286	20	16	6	3	0	0	0	0
FGSG_13287	183	183	42	41	3	3	0	0
FGSG_13288	0	0	3	3	0	0	0	0
FGSG_08821	373	372	42	41	7	7	3	3
FGSG_13289	1	1	0	0	0	0	0	0
FGSG_08819	3580	3546	422	423	71	71	45	46
FGSG_08818	47	47	4	3	4	4	4	4
FGSG_08817	1478	1520	139	140	25	25	5	6
FGSG_08816	126	123	20	17	0	0	4	4
FGSG_13290	11	9	1	2	0	0	1	1
FGSG_13291	682	703	110	94	33	33	11	12
FGSG_13292	521	549	74	72	32	33	7	11
FGSG_13293	158	161	15	14	0	0	2	2
FGSG_13294	209	207	18	15	0	0	1	1
FGSG_08814	209	214	21	25	0	0	0	0
FGSG_08813	277	277	17	18	0	0	4	4
FGSG_08812	1159	1173	137	137	0	0	9	9
FGSG_08811	84464	84287	4018	3922	659	659	2118	2094
FGSG_20695	10	10	0	1	1	1	1	1
FGSG_08810	1116	1110	64	61	30	26	24	20
FGSG_08809	366	374	34	30	22	22	20	20
FGSG_08808	538	537	45	46	7	7	10	10
FGSG_08807	258	266	13	14	8	8	11	11
FGSG_08806	55	55	16	16	1	1	3	3
FGSG_08805	968	971	127	123	22	22	49	47
FGSG_08804	7	7	2	2	3	3	5	5
FGSG_08803	301	285	27	26	76	75	36	34
FGSG_08802	6027	6011	401	398	154	152	67	64
FGSG_08801	451	453	34	34	86	88	10	11
FGSG_08800	5509	5457	662	635	444	428	292	287
FGSG_08799	17	15	6	6	0	0	6	6
FGSG_08798	49	49	10	10	0	0	2	2
FGSG_08797	17	23	6	6	0	0	3	4
FGSG_08796	0	0	1	1	0	0	2	2
FGSG_20696	0	0	0	0	0	0	0	0
FGSG_20697	0	0	0	0	0	0	0	0
FGSG_08795	3	3	10	8	0	0	14	14
FGSG_08794	5	5	3	3	0	0	1	1
FGSG_08793	0	0	0	0	0	0	0	0
FGSG_08792	254	239	36	29	0	0	27	26
FGSG_08791	520	511	62	59	1	1	13	13
FGSG_13295	142	136	22	23	1	1	5	6
FGSG_08790	1471	1452	200	194	243	249	124	132
FGSG_13296	594	587	55	55	156	156	83	81
FGSG_20698	5	4	1	1	2	2	1	1
FGSG_13297	1139	1146	245	233	31	31	71	74
FGSG_13298	477	457	39	43	14	12	9	12
FGSG_08788	2227	2222	282	276	74	72	175	177
FGSG_08787	12	6	1	3	0	0	4	4
FGSG_08786	1580	1589	492	482	311	314	290	292
FGSG_08785	1485	1481	96	93	26	26	11	10
FGSG_08784	449	451	38	39	0	0	7	9
FGSG_08783	26	26	5	6	0	0	1	1
FGSG_08782	33	34	0	0	0	0	0	0
FGSG_08781	1067	1068	177	175	11	11	10	11
FGSG_08780	1020	1017	60	61	3	3	57	61
FGSG_08779	82	81	5	7	0	0	1	1
FGSG_08778	166	165	16	14	5	5	4	4
FGSG_08777	208	207	30	30	4	4	1	1
FGSG_08776	1091	1127	78	77	45	45	16	16
FGSG_08775	334	331	45	42	70	72	23	24
FGSG_08774	2673	2665	422	419	622	618	1555	1545
FGSG_08773	2836	2823	217	213	190	188	354	349
FGSG_08772	54	55	15	18	27	27	10	12
FGSG_08771	275	264	19	23	29	27	25	27
FGSG_08770	40	40	10	11	11	11	14	14
FGSG_08769	5822	5874	1005	1024	198	199	710	708
FGSG_08768	11273	11186	1499	1490	8915	8867	2757	2758
FGSG_08767	566	561	77	79	131	132	190	202
FGSG_13299	3243	3225	282	283	667	662	400	394
FGSG_13300	446	439	45	45	16	16	39	37
FGSG_08765	17	15	2	2	32	32	4	4
FGSG_08764	0	0	0	0	1	1	1	1
FGSG_13301	33	33	26	23	0	0	15	14
FGSG_08763	248	249	20	21	9	9	3	3
FGSG_13302	11	9	3	3	1	1	3	3
FGSG_08762	2322	2300	440	425	165	165	106	104
FGSG_08761	1180	1181	82	76	2	2	54	57
FGSG_08760	2657	2673	236	227	172	172	50	51
FGSG_08759	1744	1746	111	123	13	13	6	6
FGSG_08758	939	917	123	111	19	19	4	4
FGSG_08757	280	280	73	74	13	13	14	14
FGSG_08756	121	121	5	5	87	91	2	2
FGSG_08755	177	176	21	19	12	13	1	1
FGSG_08754	182	183	13	13	1	1	0	0
FGSG_13303	0	0	0	0	0	0	0	0
FGSG_08753	36	33	7	5	0	0	0	0
FGSG_08752	2224	2213	187	196	142	138	44	45
FGSG_08751	851	855	53	56	1	1	6	6
FGSG_08750	118	119	15	15	5	5	1	1
FGSG_08749	1169	1115	186	165	13	13	26	24
FGSG_08748	970	970	83	83	3	3	18	18
FGSG_08747	436	444	36	40	1	1	4	2
FGSG_08746	1624	1633	192	196	66	66	60	60
FGSG_08745	237	246	19	19	7	7	9	10
FGSG_08744	448	462	49	55	14	14	12	12
FGSG_08743	62082	61991	4393	4406	3349	3342	1569	1586
FGSG_13304	154	145	12	12	77	82	174	162
FGSG_20699	0	0	0	0	0	0	1	1
FGSG_08742	1322	1325	77	79	10	10	37	35
FGSG_08741	466	456	74	76	2	2	6	6
FGSG_08740	766	765	45	45	5	5	6	6
FGSG_08739	4056	4050	470	469	36	36	90	89
FGSG_08738	453	460	84	85	1	1	33	31
FGSG_08737	16071	15832	8074	7606	96	96	2599	2520
FGSG_08736	1134	1133	107	108	21	21	36	38
FGSG_08735	3104	3079	223	211	894	888	199	194
FGSG_13305	72	72	2	3	15	17	6	7
FGSG_08734	83	86	14	13	22	22	25	30
FGSG_13306	3614	3594	342	330	281	281	117	116
FGSG_13307	1751	1711	158	158	158	158	80	77
FGSG_08732	577	572	144	152	8	8	18	19
FGSG_13308	12	13	4	4	0	0	1	1
FGSG_08731	9578	9606	493	486	373	374	183	180
FGSG_08730	2690	2728	72	76	61	64	20	18
FGSG_08729	1343	1332	140	147	145	143	46	45
FGSG_08728	809	803	226	222	13	10	38	35
FGSG_08727	2680	2750	159	163	268	269	39	44
FGSG_08726	1653	1648	278	270	251	248	89	89
FGSG_13309	87	87	11	11	7	6	5	4
FGSG_13310	1121	1122	52	52	48	49	14	14
FGSG_08724	1082	1080	94	92	36	35	18	17
FGSG_08723	5465	5453	511	500	220	236	366	369
FGSG_08722	303	306	71	78	42	43	77	82
FGSG_08721	2527	2519	166	159	114	106	252	253
FGSG_08720	1321	1330	129	119	52	55	16	16
FGSG_08719	836	836	481	479	30	32	115	120
FGSG_08718	49	50	15	13	0	0	2	2
FGSG_08717	163	164	17	15	0	0	9	9
FGSG_08716	71	78	15	13	15	15	36	37
FGSG_08715	1531	1542	99	92	46	43	108	109
FGSG_08714	10216	10205	497	499	460	462	240	234
FGSG_08713	1538	1542	145	138	87	87	15	16
FGSG_08712	2335	2318	454	444	68	68	125	126
FGSG_13311	9	12	3	4	0	0	1	1
FGSG_13312	43	43	11	8	2	2	5	5
FGSG_08710	891	889	141	140	78	78	30	31
FGSG_08709	840	844	93	101	14	14	6	5
FGSG_08708	295	292	67	66	9	9	22	22
FGSG_08707	12	12	1	1	0	0	3	3
FGSG_08706	2658	2642	234	223	253	250	28	29
FGSG_13313	1126	1117	122	111	308	299	23	23
FGSG_08705	51	60	3	3	3	3	1	1
FGSG_08704	1184	1200	201	200	11	11	15	15
FGSG_08703	2044	2071	324	322	121	128	43	45
FGSG_08702	1030	1025	104	104	23	23	10	10
FGSG_08701	1699	1728	183	198	472	482	153	169
FGSG_08700	14170	14173	2043	2023	63	62	636	624
FGSG_08699	18	19	3	3	6	6	6	5
FGSG_08698	38	33	2	3	23	23	3	3
FGSG_13314	6799	6637	588	549	196	191	62	60
FGSG_13315	0	0	0	0	1	1	0	0
FGSG_08697	12	11	5	6	0	0	2	2
FGSG_08696	2981	2974	345	339	30	30	37	38
FGSG_13316	29	33	2	3	1	1	1	1
FGSG_13317	21	19	3	2	3	3	5	6
FGSG_08695	62	62	12	11	14	14	18	17
FGSG_08694	4532	4507	275	272	8	4	10	11
FGSG_08693	983	974	80	81	36	35	18	18
FGSG_08692	7516	7500	841	833	861	865	376	371
FGSG_08691	3498	3551	326	337	294	300	172	176
FGSG_08690	3011	2972	90	92	19	18	24	20
FGSG_08689	1887	1878	132	130	50	50	60	57
FGSG_08688	3284	3288	138	141	33	32	114	115
FGSG_08687	34	34	5	3	0	0	59	56
FGSG_08686	63	60	14	12	4	4	17	15
FGSG_08685	33	33	6	6	1	1	2	2
FGSG_08684	55	55	10	11	0	0	19	18
FGSG_13318	227	226	73	71	3	3	41	41
FGSG_13319	330	328	50	57	0	0	25	28
FGSG_08682	6143	6119	728	731	142	142	432	441
FGSG_20700	4	8	1	0	0	0	5	7
FGSG_08681	49	48	3	4	6	6	6	5
FGSG_08680	2921	2814	155	146	16	17	21	21
FGSG_08679	2243	2258	87	93	23	23	13	11
FGSG_08678	600	612	22	21	0	0	9	9
FGSG_08677	717	733	96	145	108	111	205	299
FGSG_08676	4673	5344	90	111	62	70	24	24
FGSG_13320	111	106	15	15	1	1	27	23
FGSG_08675	6270	6279	187	176	69	69	64	65
FGSG_08674	1506	1505	42	47	22	22	4	3
FGSG_08673	2281	2277	129	119	66	68	44	44
FGSG_08672	158	158	18	17	79	79	38	38
FGSG_13321	510	510	29	29	23	22	12	12
FGSG_13322	166	164	6	9	0	0	2	4
FGSG_08670	15628	15598	401	402	262	262	76	75
FGSG_08669	2799	2826	402	402	44	44	77	75
FGSG_08668	693	700	49	46	55	57	16	17
FGSG_08667	4167	4165	579	585	788	791	110	111
FGSG_08666	1	1	2	2	5	5	1	1
FGSG_08664	408	417	29	30	7	7	8	8
FGSG_08663	10157	10106	524	515	358	347	179	183
FGSG_13323	4	7	0	0	41	52	5	8
FGSG_13324	1299	1364	585	607	871	915	973	987
FGSG_08662	3488	3475	879	838	2321	2275	1510	1502
FGSG_08661	117	116	15	11	17	16	29	30
FGSG_08660	1145	1165	110	110	15	15	21	20
FGSG_08659	253	252	49	49	2426	2417	472	465
FGSG_08658	323	325	27	28	23	23	61	62
FGSG_08657	3762	3768	126	126	2970	2955	241	265
FGSG_08656	3082	3064	304	303	304	302	314	308
FGSG_08655	2751	2744	274	264	57	59	80	83
FGSG_08654	322	323	33	34	8	8	35	37
FGSG_08653	1086	1089	55	59	3	5	24	25
FGSG_08652	217	217	20	20	5	3	8	8
FGSG_08651	183	184	37	36	3	3	46	42
FGSG_08650	1468	1467	323	322	59	62	43	40
FGSG_08649	1183	1181	97	90	2	2	4	4
FGSG_08648	79	79	14	12	0	0	5	5
FGSG_08647	60	61	8	7	1	1	5	5
FGSG_08646	714	725	119	122	10	10	17	15
FGSG_08645	496	497	40	40	1	1	2	2
FGSG_08644	3118	3094	315	301	25	24	30	30
FGSG_08643	886	883	66	66	39	46	15	17
FGSG_13325	93	66	12	11	3	3	1	1
FGSG_08641	0	0	3	2	0	0	0	0
FGSG_08640	948	951	74	79	8	7	7	7
FGSG_08639	88	87	21	16	16	16	18	17
FGSG_08638	2793	2756	224	222	329	323	138	138
FGSG_08637	2814	2841	394	379	222	220	84	85
FGSG_13326	21	19	0	1	1	1	2	2
FGSG_08636	2741	2736	221	213	66	66	90	87
FGSG_08635	235	226	58	59	0	0	6	6
FGSG_08634	3054	3057	643	632	41	41	42	41
FGSG_13327	36	36	6	5	0	0	0	0
FGSG_08633	26	26	9	9	7	7	5	5
FGSG_08632	15	13	0	4	5	5	2	2
FGSG_08631	3368	3327	270	249	73	75	19	19
FGSG_08630	2768	2756	144	145	66	66	26	28
FGSG_13328	139	134	4	4	4	4	13	15
FGSG_08628	678	677	97	98	11	11	21	25
FGSG_08627	201	193	16	15	8	8	22	22
FGSG_08626	1045	1035	124	110	8	9	10	10
FGSG_13329	0	0	1	1	0	0	0	0
FGSG_08625	0	0	0	0	0	0	0	0
FGSG_08624	11	11	1	2	0	0	0	0
FGSG_08623	30	29	6	7	0	0	0	0
FGSG_08622	591	589	48	47	2	2	61	62
FGSG_08621	512	512	28	30	2	2	14	13
FGSG_08620	3378	3381	198	196	0	0	9	9
FGSG_08619	768	764	60	60	1	1	6	6
FGSG_08618	13	13	2	2	0	0	0	0
FGSG_13330	234	186	30	27	7	7	6	5
FGSG_08617	1539	1545	112	118	71	72	10	9
FGSG_13331	6	5	0	0	0	0	0	0
FGSG_08616	9	9	0	0	0	0	3	3
FGSG_13332	4	4	0	0	0	0	0	0
FGSG_08615	385	385	9	8	6	6	7	7
FGSG_08614	630	660	53	58	0	0	22	21
FGSG_08613	400	399	74	75	14	16	117	116
FGSG_08612	1335	1335	74	71	12	12	2	2
FGSG_20701	0	0	0	0	0	0	0	0
FGSG_08611	2	2	0	0	0	0	3	3
FGSG_08610	104	104	15	16	14	14	307	313
FGSG_08609	5	6	4	4	13	13	518	512
FGSG_20702	1	0	0	0	0	0	0	0
FGSG_13333	9	9	1	1	2	1	5	5
FGSG_13334	9	9	1	4	10	10	1	2
FGSG_08608	509	514	367	378	294	303	94	97
FGSG_08607	918	911	88	86	0	0	9	9
FGSG_08606	181	176	12	11	2	2	2	2
FGSG_08605	149	148	19	17	3	3	3	4
FGSG_08604	279	283	32	33	16	16	17	17
FGSG_08603	3362	3346	396	399	30	28	43	44
FGSG_13335	5	4	3	2	18	18	6	9
FGSG_08601	67268	67140	5256	5186	8463	8413	1650	1642
FGSG_13336	526	523	93	94	44	39	47	47
FGSG_13337	3692	3697	460	479	170	173	324	333
FGSG_08599	225	243	11	13	2	2	0	0
FGSG_08598	276	277	16	15	0	0	2	2
FGSG_08597	148	148	13	12	19	19	14	13
FGSG_08596	461	464	70	66	49	49	57	59
FGSG_08595	7524	7514	1577	1556	174	176	141	139
FGSG_08594	214	213	28	25	6	6	6	6
FGSG_08593	1930	1937	157	153	20	20	56	55
FGSG_08592	1296	1289	111	105	18	16	52	53
FGSG_08591	803	824	132	129	55	56	71	73
FGSG_08590	173	173	33	35	8	8	12	12
FGSG_08589	171	172	55	54	22	22	41	41
FGSG_08588	110	112	11	11	2	2	23	24
FGSG_08587	130	130	6	5	4	4	6	6
FGSG_08586	3074	3056	417	428	232	236	453	457
FGSG_08585	1181	1188	44	48	1	1	4	4
FGSG_08584	18	18	2	2	0	0	0	0
FGSG_08583	246	244	22	17	1	1	2	2
FGSG_08582	2018	2016	95	99	24	25	9	9
FGSG_08581	0	0	0	0	0	0	0	0
FGSG_08580	0	0	1	0	0	0	0	0
FGSG_08579	145	142	23	22	1	1	19	20
FGSG_08578	288	288	40	42	12	12	13	12
FGSG_08577	721	721	62	56	16	16	13	13
FGSG_08576	4	5	1	1	4	4	1	0
FGSG_20703	3	3	0	0	0	0	1	1
FGSG_08575	44	44	18	17	0	0	4	4
FGSG_08574	1003	997	110	111	23	23	23	23
FGSG_08573	1288	1286	89	87	22	22	18	17
FGSG_08572	3359	3333	520	505	38	37	77	77
FGSG_08571	1693	1715	142	142	164	170	27	28
FGSG_08570	20	20	6	5	1	1	2	2
FGSG_08569	14	14	0	0	0	0	0	0
FGSG_08568	2597	2611	472	482	124	127	45	47
FGSG_08567	1626	1620	131	132	3	3	7	7
FGSG_08566	1425	1419	132	133	58	58	17	18
FGSG_13338	121	118	12	11	4	4	17	17
FGSG_13339	39	40	5	3	0	0	5	5
FGSG_08564	372	372	23	23	28	28	16	16
FGSG_08563	177	177	6	6	16	16	2	2
FGSG_13340	2	2	2	0	1	1	1	1
FGSG_08562	2329	2326	171	173	111	111	36	37
FGSG_08561	10100	10072	369	357	69	69	45	47
FGSG_08560	4114	4113	243	238	24	24	62	59
FGSG_13341	7707	7684	460	454	154	153	122	123
FGSG_08559	363	363	13	14	14	14	9	9
FGSG_08558	982	975	135	131	54	54	21	21
FGSG_08557	660	655	120	120	13	13	21	21
FGSG_08556	170	164	23	23	0	0	18	17
FGSG_08555	700	709	52	50	4	4	5	5
FGSG_08554	7188	7241	1087	1085	53	53	195	190
FGSG_08553	18	16	0	1	0	0	2	1
FGSG_08552	161	171	15	18	2	2	2	2
FGSG_08551	445	440	36	33	2	2	6	6
FGSG_08550	1059	1061	101	101	12	12	33	32
FGSG_08549	127	127	15	19	42	40	28	31
FGSG_20046	0	0	0	0	0	0	0	0
FGSG_08548	5385	5356	618	618	15	15	175	172
FGSG_13342	2	2	1	1	0	0	1	1
FGSG_13343	1122	1103	262	254	40	38	156	149
FGSG_08547	207	208	15	14	1	1	7	6
FGSG_08546	103	102	25	26	6	6	37	36
FGSG_08545	721	717	121	119	5	5	30	29
FGSG_08544	635	643	162	161	42	42	72	73
FGSG_08543	3992	4004	259	257	109	115	64	65
FGSG_08542	140	140	23	23	3	3	3	3
FGSG_08541	505	502	69	68	2	2	1	1
FGSG_08540	335	341	57	57	0	0	8	9
FGSG_08539	936	940	71	72	15	15	10	10
FGSG_20704	0	0	0	0	0	0	0	0
FGSG_13344	55	56	3	3	3	3	4	6
FGSG_08538	16	12	4	4	0	0	0	0
FGSG_13345	1370	1407	88	93	81	88	10	12
FGSG_13346	6	6	0	0	2	2	5	5
FGSG_08537	5494	5487	443	427	495	483	150	143
FGSG_08536	510	509	41	43	3	3	3	3
FGSG_08535	7009	6827	818	751	163	153	107	100
FGSG_08534	3076	3113	311	309	8	8	15	15
FGSG_08533	9302	9249	3152	3012	2	2	284	274
FGSG_08532	4325	4327	594	612	14	14	15	15
FGSG_08531	2369	2394	252	262	159	160	102	105
FGSG_08530	4344	4331	334	326	142	142	102	96
FGSG_08529	1301	1294	228	222	106	98	71	70
FGSG_08528	225	226	157	141	14	14	13	14
FGSG_08527	264	252	19	17	4	4	5	4
FGSG_08526	2074	2092	82	82	9	11	16	16
FGSG_13347	208	207	95	95	4	4	124	127
FGSG_13348	91	94	11	10	0	0	1	1
FGSG_13349	62	64	4	5	0	0	0	0
FGSG_13350	2546	2535	172	163	34	38	24	23
FGSG_08523	703	689	96	89	14	14	8	5
FGSG_08522	1457	1459	171	168	8	10	18	18
FGSG_08521	837	835	84	85	45	49	33	37
FGSG_08520	1063	1046	139	128	184	182	56	55
FGSG_08519	41	41	14	11	53	54	35	34
FGSG_08518	269	265	25	25	115	118	40	40
FGSG_08517	169	168	26	23	2	2	10	9
FGSG_08516	854	846	119	122	22	24	13	13
FGSG_08515	442	434	26	27	10	10	14	12
FGSG_08514	5081	5081	665	682	1000	1008	216	219
FGSG_08513	459	463	55	55	2	4	5	5
FGSG_08512	1	1	0	0	0	0	2	2
FGSG_08511	284	284	176	176	14	13	129	122
FGSG_08510	613	617	74	73	1	1	77	82
FGSG_08509	1228	1227	76	75	0	0	104	103
FGSG_08508	123	125	20	18	6	6	7	8
FGSG_08507	30	30	5	5	0	0	2	2
FGSG_08506	8106	8101	806	824	641	644	214	215
FGSG_08505	2	2	2	1	14	14	6	6
FGSG_08504	2424	2485	363	369	309	316	74	74
FGSG_08503	431	429	25	22	79	82	53	52
FGSG_08502	5627	5622	576	573	161	159	117	115
FGSG_13351	0	0	2	4	0	0	9	10
FGSG_08501	62	72	8	11	0	0	2	2
FGSG_08500	543	551	39	32	5	5	7	7
FGSG_08499	2530	2501	409	396	130	131	281	275
FGSG_08498	1295	1292	184	177	28	28	17	16
FGSG_13352	264	253	13	13	2	2	3	3
FGSG_13353	536	529	34	37	1	1	12	12
FGSG_08496	1562	1553	78	74	59	60	23	24
FGSG_08495	437	436	40	39	4	4	9	9
FGSG_08494	146	146	12	11	2	2	6	6
FGSG_08493	124	117	16	16	14	14	24	25
FGSG_08492	1443	1430	147	144	20	19	44	43
FGSG_08491	1508	1515	176	170	39	39	8	8
FGSG_08490	1924	1931	286	287	47	47	13	12
FGSG_08489	4050	4032	337	332	97	97	124	112
FGSG_13354	16	13	0	0	0	0	2	2
FGSG_13355	26	29	6	6	0	0	2	2
FGSG_08487	5378	5338	953	951	279	272	167	166
FGSG_08486	186	179	22	19	11	11	14	17
FGSG_08485	3754	3789	388	403	119	119	87	83
FGSG_13356	160	161	5	5	65	65	4	5
FGSG_08484	25	23	0	1	0	0	6	6
FGSG_08483	12	12	1	1	0	0	0	0
FGSG_08482	0	0	0	0	0	0	0	0
FGSG_08481	557	557	72	71	1	1	5	5
FGSG_08480	2321	2308	157	155	64	64	30	31
FGSG_08479	422	423	29	30	1	1	5	5
FGSG_08478	7661	7645	333	338	25	25	23	23
FGSG_08477	1134	1127	78	75	7	7	39	39
FGSG_08476	1846	1825	242	247	13	13	4	5
FGSG_13357	240	239	39	37	1	1	4	4
FGSG_13358	178	182	134	137	8	6	63	63
FGSG_08474	2773	2770	861	871	305	306	185	185
FGSG_08473	621	621	47	45	14	14	8	9
FGSG_08472	14	14	0	0	9	9	3	3
FGSG_08471	717	740	93	85	30	30	2	2
FGSG_08470	266	266	26	24	3	3	1	1
FGSG_08469	95	95	10	9	0	0	5	5
FGSG_20705	0	0	0	0	0	0	0	0
FGSG_08468	216	224	31	29	2	2	7	7
FGSG_08467	8326	8293	982	973	253	251	144	145
FGSG_08466	382	375	31	31	65	65	27	28
FGSG_13359	62	63	6	6	1	1	5	5
FGSG_13360	1253	1201	40	40	37	37	57	56
FGSG_08465	11	11	3	1	1	1	5	5
FGSG_08464	19867	19985	2760	2940	2282	2281	1341	1412
FGSG_08463	3307	3283	1495	1450	9	9	24	24
FGSG_20706	1	1	1	1	1	1	0	0
FGSG_20707	0	0	0	0	0	0	0	0
FGSG_08462	352	354	110	122	0	0	22	24
FGSG_08461	59	59	10	9	1	1	17	16
FGSG_08460	322	317	60	63	4	4	44	41
FGSG_08459	947	951	86	84	171	179	407	411
FGSG_13361	69	74	7	7	7	12	31	32
FGSG_08458	590	586	59	54	36	36	64	64
FGSG_08457	1073	1066	78	77	12	12	47	46
FGSG_08456	1918	1851	136	121	2	2	9	10
FGSG_08455	550	547	30	29	2	2	0	0
FGSG_08454	650	644	82	86	6	5	13	12
FGSG_08453	1051	1044	52	56	7	7	3	3
FGSG_08452	1950	1946	218	220	14	14	18	18
FGSG_08451	184	187	9	11	0	0	2	2
FGSG_08450	75	66	5	5	8	8	3	1
FGSG_08449	3029	2955	297	262	309	304	47	42
FGSG_08448	2040	2033	247	250	123	123	59	57
FGSG_08447	884	837	66	62	11	11	18	17
FGSG_08446	227	235	53	55	19	20	15	16
FGSG_08445	688	693	85	82	87	89	20	18
FGSG_08444	2263	2256	209	217	410	410	251	257
FGSG_08443	5630	5519	408	389	1578	1574	1308	1295
FGSG_13362	91	90	10	11	14	9	0	0
FGSG_08442	1108	1116	70	71	23	23	12	13
FGSG_13363	3	3	2	2	0	0	0	0
FGSG_13364	2	2	1	1	0	0	0	0
FGSG_08440	133	123	9	9	3	3	2	2
FGSG_08439	1479	1482	136	141	5	5	7	7
FGSG_13365	166	175	34	35	0	0	2	3
FGSG_13366	188	183	44	40	0	0	3	3
FGSG_08437	12	12	7	7	4	4	2	2
FGSG_13367	6	6	0	0	0	0	2	2
FGSG_08436	177	178	40	40	0	0	2	2
FGSG_08435	5610	5678	312	317	2	2	6	6
FGSG_08434	4124	4053	589	583	78	75	59	60
FGSG_13368	76	77	37	38	5	8	6	5
FGSG_13369	133	135	9	8	0	1	9	8
FGSG_13370	252	247	25	21	0	0	3	3
FGSG_08432	204	207	15	16	0	0	1	2
FGSG_08431	600	597	65	57	1	1	16	14
FGSG_08430	457	456	46	44	2	2	46	45
FGSG_08429	510	509	74	72	5	5	28	29
FGSG_08428	1426	1404	191	184	247	245	89	88
FGSG_08427	14300	14239	1383	1379	3313	3283	864	867
FGSG_08426	1824	1818	160	163	67	68	38	37
FGSG_08425	2445	2464	192	196	124	127	168	178
FGSG_08424	46	46	1	1	31	35	9	8
FGSG_08423	329	325	38	36	2	2	10	10
FGSG_08422	1237	1237	123	124	27	28	144	150
FGSG_08421	7285	7242	754	705	70	70	79	78
FGSG_08420	407	398	84	87	11	11	25	26
FGSG_08419	335	334	25	25	6	6	5	5
FGSG_08418	1525	1523	138	140	10	10	15	15
FGSG_08417	2348	2344	163	159	27	27	7	7
FGSG_08416	18	18	16	17	6	6	7	7
FGSG_13371	9	9	1	1	0	0	2	2
FGSG_13372	3	3	1	1	2	2	5	5
FGSG_08415	378	376	26	27	32	32	6	6
FGSG_08414	4	4	1	0	0	0	0	0
FGSG_08413	19	19	0	1	4	4	4	4
FGSG_08412	5	4	2	2	0	0	8	9
FGSG_08411	369	366	11	12	6	6	2	2
FGSG_08410	12	12	0	0	0	0	4	4
FGSG_08409	0	0	1	1	0	0	0	0
FGSG_08408	0	0	3	3	0	0	5	5
FGSG_08407	521	512	34	32	1	1	73	71
FGSG_13373	18	18	0	0	0	0	4	5
FGSG_08405	25	25	13	13	0	0	26	27
FGSG_08404	742	751	54	54	43	44	129	129
FGSG_08403	12996	13105	1390	1465	1165	1194	1004	1071
FGSG_20708	0	1	1	1	0	0	2	3
FGSG_08402	2903	2905	355	353	347	351	2428	2431
FGSG_08401	299	313	26	26	13	13	20	19
FGSG_08400	429	422	67	67	53	52	76	76
FGSG_08399	264	258	16	13	67	67	61	57
FGSG_08398	141	140	13	11	295	295	126	126
FGSG_08397	2970	2934	214	212	85	76	21	23
FGSG_08396	232	232	8	7	347	345	28	29
FGSG_08395	2360	2362	180	177	130	131	93	89
FGSG_08394	457	451	27	30	15	15	6	5
FGSG_13374	9	9	1	1	11	8	5	4
FGSG_08393	1790	1803	457	451	64	64	147	153
FGSG_08392	1494	1523	121	124	70	71	25	25
FGSG_08391	591	605	39	37	2	1	2	3
FGSG_08390	717	724	146	143	1	1	21	19
FGSG_08389	77	76	11	11	0	0	3	3
FGSG_08388	1960	1961	121	120	4	3	10	10
FGSG_08387	1	1	0	0	0	0	0	0
FGSG_08386	2688	2689	222	221	49	49	13	13
FGSG_08385	3587	3590	249	252	37	37	25	23
FGSG_08384	961	945	138	134	22	23	16	15
FGSG_08383	600	613	43	44	8	8	8	8
FGSG_08382	145	145	10	9	0	0	8	8
FGSG_08381	891	890	48	50	23	23	6	6
FGSG_08380	3246	3231	608	601	68	69	47	45
FGSG_08379	10	11	0	0	1	1	8	8
FGSG_08378	960	952	140	130	25	25	63	62
FGSG_08377	241	242	42	39	37	37	28	27
FGSG_08376	437	436	24	24	2	2	10	10
FGSG_08375	3759	3752	245	250	136	136	42	42
FGSG_20709	0	0	1	1	0	0	0	0
FGSG_20710	0	0	0	0	0	0	0	0
FGSG_08374	0	0	0	0	0	0	2	2
FGSG_08373	1922	1920	585	575	29	29	89	87
FGSG_08372	353	352	59	59	2	2	15	15
FGSG_08371	24	24	2	2	2	2	8	8
FGSG_08370	8	12	3	5	0	0	0	0
FGSG_08369	147	150	9	8	0	0	8	6
FGSG_08368	49	49	9	9	0	0	9	11
FGSG_08367	347	347	44	44	11	10	27	27
FGSG_08365	2484	2484	207	204	4030	4018	1171	1177
FGSG_08364	1	1	0	1	75	85	17	16
FGSG_08363	0	0	2	1	11	11	16	14
FGSG_08362	0	0	0	0	2	3	9	9
FGSG_08361	0	0	0	0	0	0	1	1
FGSG_13375	0	0	2	2	0	0	29	29
FGSG_13376	0	0	0	0	0	0	8	6
FGSG_13377	4	4	0	0	0	0	7	6
FGSG_08360	89	91	10	9	56	57	37	35
FGSG_13378	21197	21306	1423	1437	40234	40196	6401	6278
FGSG_08359	13065	13063	862	854	244	244	1375	1379
FGSG_08358	3179	3177	419	419	59	59	165	165
FGSG_08357	59	58	18	18	10	10	35	36
FGSG_13379	0	0	0	0	0	0	10	11
FGSG_08356	2	0	2	2	9	9	8	8
FGSG_13380	3586	3552	268	249	310	304	92	92
FGSG_13381	217	217	21	21	85	84	88	89
FGSG_08354	3787	3640	196	182	268	252	308	301
FGSG_13382	100	100	5	7	18	16	3	4
FGSG_08353	7	7	2	0	5	5	3	3
FGSG_08352	953	952	133	126	17	19	22	22
FGSG_08351	1009	1008	48	47	20	20	22	21
FGSG_08350	773	768	55	52	0	0	16	14
FGSG_08349	77	77	10	10	0	0	5	5
